2025-06-02 23:49:03,859 | DEBUG | DecisionEngine | Signal d'achat détecté | Score=60
2025-06-02 23:49:03,987 | DEBUG | DecisionEngine | Signal d'achat détecté | Score=60
2025-06-02 23:49:04,115 | DEBUG | DecisionEngine | Signal d'achat détecté | Score=60
2025-06-02 23:49:05,435 | DEBUG | DecisionEngine | Signal d'achat détecté | Score=60
2025-06-02 23:49:05,565 | DEBUG | DecisionEngine | Signal d'achat détecté | Score=60
2025-06-02 23:49:05,683 | DEBUG | DecisionEngine | Signal d'achat détecté | Score=60
2025-06-02 23:49:06,706 | DEBUG | DecisionEngine | Signal d'achat détecté | Score=60
2025-06-02 23:49:07,719 | DEBUG | DecisionEngine | Signal d'achat détecté | Score=60
2025-06-02 23:49:08,709 | DEBUG | DecisionEngine | Signal d'achat détecté | Score=60
2025-06-02 23:49:08,870 | DEBUG | DecisionEngine | Signal d'achat détecté | Score=60
2025-06-03 06:47:13,674 | DEBUG | DecisionEngine | Signal d'achat détecté | Score=60
2025-06-03 06:47:38,822 | DEBUG | DecisionEngine | Signal d'achat détecté | Score=60
2025-06-03 06:48:19,308 | DEBUG | DecisionEngine | Signal de vente détecté | Score=-60
2025-06-03 06:48:19,582 | DEBUG | DecisionEngine | Signal de vente détecté | Score=-60
2025-06-03 06:49:41,685 | DEBUG | DecisionEngine | Signal d'achat détecté | Score=90
2025-06-03 06:49:54,059 | DEBUG | DecisionEngine | Signal d'achat détecté | Score=80
2025-06-03 06:51:10,728 | DEBUG | DecisionEngine | Signal d'achat détecté | Score=60
2025-06-03 06:53:03,405 | DEBUG | DecisionEngine | Signal de vente détecté | Score=-60
2025-06-03 06:53:11,825 | DEBUG | DecisionEngine | Signal de vente détecté | Score=-60
2025-06-03 06:53:11,996 | DEBUG | DecisionEngine | Signal de vente détecté | Score=-60
2025-06-03 06:54:24,247 | DEBUG | DecisionEngine | Signal d'achat détecté | Score=60
2025-06-03 06:54:36,797 | DEBUG | DecisionEngine | Signal d'achat détecté | Score=60
2025-06-03 07:00:11,832 | DEBUG | DecisionEngine | Signal d'achat détecté | Score=60
2025-06-03 07:00:23,127 | DEBUG | DecisionEngine | Signal d'achat détecté | Score=60
2025-06-03 07:01:19,122 | DEBUG | DecisionEngine | Signal de vente détecté | Score=-60
2025-06-03 07:01:19,316 | DEBUG | DecisionEngine | Signal de vente détecté | Score=-70
2025-06-03 07:08:11,671 | DEBUG | DecisionEngine | Signal de vente détecté | Score=-80
2025-06-03 07:08:11,894 | DEBUG | DecisionEngine | Signal de vente détecté | Score=-80
2025-06-03 07:08:12,014 | DEBUG | DecisionEngine | Signal de vente détecté | Score=-60
2025-06-03 07:08:12,129 | DEBUG | DecisionEngine | Signal de vente détecté | Score=-60
2025-06-03 07:08:12,257 | DEBUG | DecisionEngine | Signal de vente détecté | Score=-60
2025-06-03 07:08:18,791 | DEBUG | DecisionEngine | Signal de vente détecté | Score=-60
2025-06-03 07:08:21,009 | DEBUG | DecisionEngine | Signal de vente détecté | Score=-70
2025-06-03 07:08:37,206 | DEBUG | DecisionEngine | Signal de vente détecté | Score=-60
2025-06-03 07:19:15,933 | DEBUG | DecisionEngine | Signal d'achat détecté | Score=60
2025-06-03 07:19:33,202 | DEBUG | DecisionEngine | Signal de vente détecté | Score=-60
2025-06-03 07:20:01,295 | DEBUG | DecisionEngine | Signal de vente détecté | Score=-60
2025-06-03 07:20:07,146 | DEBUG | DecisionEngine | Signal de vente détecté | Score=-60
2025-06-03 07:20:07,278 | DEBUG | DecisionEngine | Signal de vente détecté | Score=-60
2025-06-03 07:20:07,414 | DEBUG | DecisionEngine | Signal de vente détecté | Score=-60
2025-06-03 07:20:07,552 | DEBUG | DecisionEngine | Signal de vente détecté | Score=-60
2025-06-03 07:22:13,735 | DEBUG | DecisionEngine | Signal d'achat détecté | Score=90
2025-06-03 07:22:54,616 | DEBUG | DecisionEngine | Signal d'achat détecté | Score=60
2025-06-03 07:30:07,876 | DEBUG | DecisionEngine | Signal de vente détecté | Score=-80
2025-06-03 07:30:16,768 | DEBUG | DecisionEngine | Signal de vente détecté | Score=-80
2025-06-03 07:30:16,891 | DEBUG | DecisionEngine | Signal de vente détecté | Score=-80
2025-06-03 07:30:17,019 | DEBUG | DecisionEngine | Signal de vente détecté | Score=-80
2025-06-03 07:30:19,670 | DEBUG | DecisionEngine | Signal de vente détecté | Score=-80
2025-06-03 07:30:19,808 | DEBUG | DecisionEngine | Signal de vente détecté | Score=-80
2025-06-03 07:30:20,960 | DEBUG | DecisionEngine | Signal de vente détecté | Score=-80
2025-06-03 07:30:49,845 | DEBUG | DecisionEngine | Signal d'achat détecté | Score=60
2025-06-03 07:32:20,431 | DEBUG | DecisionEngine | Signal de vente détecté | Score=-60
2025-06-03 07:32:20,588 | DEBUG | DecisionEngine | Signal de vente détecté | Score=-60
2025-06-03 07:34:52,678 | DEBUG | DecisionEngine | Signal d'achat détecté | Score=60
2025-06-03 07:35:00,838 | DEBUG | DecisionEngine | Signal d'achat détecté | Score=60
2025-06-03 07:35:33,502 | DEBUG | DecisionEngine | Signal d'achat détecté | Score=60
